cvegeo_inegi,cve_ent,estado,municipio,lat_centroid,lon_centroid,n_fires
14068,14,jalisco,villa purificacia³n,19.758213660243023,-104.68741172479648,125
14069,14,jalisco,quitupan,19.80375518455043,-102.90573020763973,104
14070,14,jalisco,el salto,20.521349999999998,-103.25650277777778,1
14071,14,jalisco,san crista³bal de la barranca,21.016172478512402,-103.49242474880367,95
14072,14,jalisco,san diego de alejandra­a,21.00974352222222,-101.95724309259266,6
14073,14,jalisco,san juan de los lagos,21.254971181250006,-102.31190834722226,16
14075,14,jalisco,san marcos,20.795607529768628,-104.2252814592118,17
14076,14,jalisco,san marta­n de bolaa±os,21.535556526666667,-103.7456430666667,20
14077,14,jalisco,san marta­n hidalgo,20.43219255619592,-103.90753487535598,49
14078,14,jalisco,san miguel el alto,21.022992777777763,-102.39547166666675,5
14079,14,jalisco,ga³mez fara­as,19.855347027058983,-103.42052269836718,175
14080,14,jalisco,san sebastia¡n del oeste,20.791707072429016,-104.86275449230928,36
14081,14,jalisco,santa mara­a de los angeles,22.202590972222225,-103.20910868055563,8
14082,14,jalisco,sayula,19.838358416945983,-103.6247915108697,29
14083,14,jalisco,tala,20.629782151857196,-103.68249340265851,284
14084,14,jalisco,talpa de allende,20.300822109407992,-104.90522329630579,260
14085,14,jalisco,tamazula de gordiano,19.748277119816457,-103.218332897677,210
14086,14,jalisco,tapalpa,19.97100265868373,-103.73790655990322,394
14087,14,jalisco,tecalitla¡n,19.35231189236112,-103.2521487690972,128
14088,14,jalisco,tecolotla¡n,20.266842921744654,-104.00585210306944,156
14089,14,jalisco,techaluta de montenegro,20.0946579888817,-103.61028744471572,17
14090,14,jalisco,tenamaxtla¡n,20.21713027777777,-104.15071833333339,10
14091,14,jalisco,teocaltiche,21.499522619047614,-102.61308531746043,7
14092,14,jalisco,teocuitatla¡n de corona,20.08445771481481,-103.30819546913578,9
14093,14,jalisco,tepatitla¡n de morelos,20.80125342085084,-102.7322905569207,66
14094,14,jalisco,tequila,20.944614080149606,-103.79760607645265,252
14095,14,jalisco,teuchitla¡n,20.735291523273915,-103.78865324488275,49
14096,14,jalisco,tizapa¡n el alto,20.13473958333334,-103.03886249999984,4
14097,14,jalisco,tlajomulco de zaºa±iga,20.47710216472807,-103.4671128846364,399
14098,14,jalisco,san pedro tlaquepaque,20.603171296296296,-103.37212731481493,6
14099,14,jalisco,tolima¡n,19.540979816489948,-103.97765364024809,21
14100,14,jalisco,tomatla¡n,20.01536492402737,-105.07359421606947,123
14101,14,jalisco,tonala¡,20.58310888888889,-103.18245611111108,5
14102,14,jalisco,tonaya,19.817039682539676,-103.9727654761905,7
14103,14,jalisco,tonila,19.467079516666676,-103.56223890277788,8
14104,14,jalisco,totatiche,21.938638249556483,-103.4759359071463,36
14105,14,jalisco,tototla¡n,20.55796270400123,-102.82705618779266,9
14106,14,jalisco,tuxcacuesco,19.65474131944444,-104.05777847222214,8
14107,14,jalisco,tuxcueca,20.189136236231878,-103.26723467632856,23
14108,14,jalisco,tuxpan,19.513567674998335,-103.45356346167888,60
14109,14,jalisco,unia³n de san antonio,21.209055555555558,-101.93940499999994,5
14110,14,jalisco,unia³n de tula,19.98369184027778,-104.24985364583327,16
14111,14,jalisco,valle de guadalupe,21.041977430555555,-102.62801597222233,8
14112,14,jalisco,valle de jua¡rez,19.856441503594766,-102.96832092810455,34
14113,14,jalisco,san gabriel,19.697500704187913,-103.67424803166624,148
14114,14,jalisco,villa corona,20.440948494907406,-103.69975266666671,24
14115,14,jalisco,villa guerrero,21.99335243055556,-103.6796390625,32
14116,14,jalisco,villa hidalgo,21.71860648148147,-102.61704379629644,9
14117,14,jalisco,caa±adas de obrega³n,21.138070836111122,-102.73398477777772,4
14118,14,jalisco,yahualica de gonza¡lez gallo,21.137280440993933,-103.06319695865555,11
14119,14,jalisco,zacoalco de torres,20.234411409225928,-103.60667336010896,21
14120,14,jalisco,zapopan,20.75448405278739,-103.47134910206648,1076
14121,14,jalisco,zapotiltic,19.661510023388498,-103.39261415775354,28
14122,14,jalisco,zapotitla¡n de vadillo,19.50323657407408,-103.74625053703689,6
14123,14,jalisco,zapotla¡n del rey,20.479850173611112,-103.00229531249988,16
14124,14,jalisco,zapotlanejo,20.53653090416667,-103.04254898611102,8
14125,14,jalisco,san ignacio cerro gordo,20.742296681745774,-102.55284747054976,25
15001,15,ma©xico,acambay de rua­z castaa±eda,19.990499596215514,-99.92120489823623,593
15002,15,ma©xico,acolman,19.626703427902076,-98.87176835625347,16
15003,15,ma©xico,aculco,20.055972715775553,-99.86804883276236,85
15004,15,ma©xico,almoloya de alquisiras,18.868231032497278,-99.87243905837984,49
15005,15,ma©xico,almoloya de jua¡rez,19.43615955947002,-99.86594232653229,53
15007,15,ma©xico,amanalco,19.249801360882177,-99.98122420072222,331
15008,15,ma©xico,amatepec,18.70628460059066,-100.21215132569377,44
15009,15,ma©xico,amecameca,19.112396372728018,-98.70640778523011,182
15013,15,ma©xico,atizapa¡n de zaragoza,19.550625860567905,-99.30714231053787,27
15014,15,ma©xico,atlacomulco,19.81208249420712,-99.82708546923821,237
15015,15,ma©xico,atlautla,19.039104294115198,-98.73238430182336,68
15016,15,ma©xico,axapusco,19.821336398413628,-98.79489423887063,31
15017,15,ma©xico,ayapango,19.153345844440288,-98.81494046990973,8
15018,15,ma©xico,calimaya,19.136644076617674,-99.69035922635253,22
15019,15,ma©xico,capulhuac,19.21690429595959,-99.45089873333332,11
15020,15,ma©xico,coacalco de berrioza¡bal,19.61203349054762,-99.10898437755345,21
15021,15,ma©xico,coatepec harinas,18.95475901967564,-99.79874919657574,255
15022,15,ma©xico,cocotitla¡n,19.2049722222222,-98.8252222222222,1
15023,15,ma©xico,coyotepec,19.78692975265,-99.25289950255,2
15024,15,ma©xico,cuautitla¡n,19.6216388888889,-99.2604166666667,1
15025,15,ma©xico,chalco,19.269558519685713,-98.76796166468587,210
15026,15,ma©xico,chapa de mota,19.795324500188435,-99.55706893351112,97
15028,15,ma©xico,chiautla,19.58783124444445,-98.87412083055557,8
15029,15,ma©xico,chicoloapan,19.411319444444445,-98.82796111111111,1
15032,15,ma©xico,donato guerra,19.29610559111418,-100.12578818574895,467
15033,15,ma©xico,ecatepec de morelos,19.57703174235097,-99.07916918126656,92
15034,15,ma©xico,ecatzingo,19.017370121836503,-98.72101614830795,21
15035,15,ma©xico,huehuetoca,19.780501041666675,-99.2725204861111,8
15036,15,ma©xico,hueypoxtla,19.9701666666667,-99.0043888888889,1
15037,15,ma©xico,huixquilucan,19.371201287545777,-99.35997576638178,50
15038,15,ma©xico,isidro fabela,19.562022839851466,-99.42352063710017,68
15039,15,ma©xico,ixtapaluca,19.351355211536493,-98.70814459862365,752
15040,15,ma©xico,ixtapan de la sal,18.85813142978201,-99.69602803279233,113
15041,15,ma©xico,ixtapan del oro,19.272005023661766,-100.27998199435058,34
15042,15,ma©xico,ixtlahuaca,19.568714379084966,-99.86982826732026,17
15043,15,ma©xico,xalatlaco,19.169721733343682,-99.33130475961329,87
15045,15,ma©xico,jilotepec,20.01677711828908,-99.58408849416072,58
15046,15,ma©xico,jilotzingo,19.494287452966127,-99.38030190010552,165
15047,15,ma©xico,jiquipilco,19.586246192962463,-99.58320075776594,45
15048,15,ma©xico,jocotitla¡n,19.745975354788474,-99.82958851679257,106
15049,15,ma©xico,joquicingo,19.083877843590738,-99.5080901747205,84
15050,15,ma©xico,juchitepec,19.102230264922618,-98.93373976286696,112
15051,15,ma©xico,lerma,19.35720410317552,-99.4371233428182,295
15052,15,ma©xico,malinalco,18.924597493084445,-99.50093995387002,40
15056,15,ma©xico,morelos,19.740329774725495,-99.63707061055884,197
15057,15,ma©xico,naucalpan de jua¡rez,19.4688915728886,-99.3322335574173,115
15060,15,ma©xico,nicola¡s romero,19.62513320272881,-99.41512725255866,663
15062,15,ma©xico,ocoyoacac,19.26343906626312,-99.41004739648686,235
15063,15,ma©xico,ocuilan,19.02200588470498,-99.3864522626912,754
15064,15,ma©xico,el oro,19.777773510970185,-100.04617192997458,41
15065,15,ma©xico,otumba,19.644651040401964,-98.77608690736145,17
15066,15,ma©xico,otzoloapan,19.125725121961114,-100.22879670213446,10
15067,15,ma©xico,otzolotepec,19.482863286165816,-99.4948185557299,13
15068,15,ma©xico,ozumba,19.042677625740733,-98.80145660614073,6
15071,15,ma©xico,polotitla¡n,20.1683333333333,-99.7330555555556,1
15074,15,ma©xico,san felipe del progreso,19.60347015444794,-99.98452960984136,89
15075,15,ma©xico,san marta­n de las pira¡mides,19.731367137011112,-98.81988276669387,29
15077,15,ma©xico,san sima³n de guerrero,18.982678068993895,-100.03197825044583,80
15078,15,ma©xico,santo toma¡s,19.160843002605052,-100.24308934953788,22
15079,15,ma©xico,soyaniquilpan de jua¡rez,20.06826143956574,-99.53100266681206,12
15080,15,ma©xico,sultepec,18.803968918190858,-100.00373177350252,45
15081,15,ma©xico,teca¡mac,19.70970051996665,-98.9670317590278,2
15082,15,ma©xico,tejupilco,18.922280365259365,-100.15039322018323,207
15083,15,ma©xico,temamatla,19.17762341269841,-98.90249682539682,7
15085,15,ma©xico,temascalcingo,19.894015991361233,-100.01472221289494,178
15086,15,ma©xico,temascaltepec,19.08291874066231,-99.97634885832339,434
15087,15,ma©xico,temoaya,19.531533849354766,-99.52820142993612,28
15088,15,ma©xico,tenancingo,18.971562463552527,-99.58721851702158,242
15089,15,ma©xico,tenango del aire,19.14668286784074,-98.94682223761295,12
15090,15,ma©xico,tenango del valle,19.08483099134716,-99.63589730070555,188
15093,15,ma©xico,tepetlaoxtoc,19.547900521278077,-98.74439931674844,75
15094,15,ma©xico,tepetlixpa,18.99520695073778,-98.86477704802665,5
15095,15,ma©xico,tepotzotla¡n,19.7226736583886,-99.31977755956154,78
15096,15,ma©xico,tequixquiac,19.877826851851847,-99.16923611111115,3
15097,15,ma©xico,texcaltitla¡n,18.950526951614695,-99.93353379110984,121
15098,15,ma©xico,texcalyacac,19.110284614529913,-99.49116175299147,13
15099,15,ma©xico,texcoco,19.466789929747748,-98.74070663043484,148
15101,15,ma©xico,tianguistenco,19.17677246782678,-99.42268853259075,78
15102,15,ma©xico,timilpan,19.845786121628286,-99.7288456197192,88
15103,15,ma©xico,tlalmanalco,19.217209738976937,-98.74063986537838,226
15104,15,ma©xico,tlalnepantla de baz,19.562156643060174,-99.15507768500838,141
15105,15,ma©xico,tlatlaya,18.555242283554207,-100.28783184190166,33
15106,15,ma©xico,toluca,19.2061227711295,-99.72323284965518,58
15107,15,ma©xico,tonatico,18.793115194771254,-99.65809215490196,17
15109,15,ma©xico,tultitla¡n,19.59106487263807,-99.14498022256585,54
15110,15,ma©xico,valle de bravo,19.186085364747573,-100.10287124888296,835
15111,15,ma©xico,villa de allende,19.366546965983467,-100.12879912070298,330
15112,15,ma©xico,villa del carba³n,19.698891749975047,-99.47622028383614,432
15113,15,ma©xico,villa guerrero,18.983226280148305,-99.69845927427454,213
15114,15,ma©xico,villa victoria,19.45582029208613,-100.06034745065956,302
15115,15,ma©xico,xonacatla¡n,19.453354875309177,-99.45497528384831,23
15116,15,ma©xico,zacazonapan,19.093046084473343,-100.24873834051114,5
15117,15,ma©xico,zacualpan,18.761741754241534,-99.80104730956424,23
15118,15,ma©xico,zinacantepec,19.184235471672128,-99.81490413808216,175
15119,15,ma©xico,zumpahuaca¡n,18.84786002103175,-99.5643122,28
15120,15,ma©xico,zumpango,19.8390555555556,-99.1613611111111,1
15123,15,ma©xico,luvianos,18.902149756272568,-100.37656217802139,64
15124,15,ma©xico,san josa© del rinca³n,19.600002076562905,-100.1602005385365,434
16001,16,michoaca¡n,acuitzio,19.472385484353737,-101.32922306575966,49
16002,16,michoaca¡n,aguililla,18.764651812202377,-102.80208776785715,112
16003,16,michoaca¡n,alvaro obrega³n,19.7930861,-101.057403,1
16005,16,michoaca¡n,angangueo,19.62781680250896,-100.29110672222222,62
16006,16,michoaca¡n,apatzinga¡n,19.100490631250008,-102.35983127777783,16
16007,16,michoaca¡n,aporo,19.66094299368687,-100.39728799999995,44
16008,16,michoaca¡n,aquila,18.439272464052287,-103.35124490522881,34
16009,16,michoaca¡n,ario,19.150384473220488,-101.72466102560762,256
16010,16,michoaca¡n,arteaga,18.364702872043015,-102.33014486379932,31
16013,16,michoaca¡n,cara¡cuaro,19.055409716666677,-101.06294441666658,4
16014,16,michoaca¡n,coahuayana,18.72401319444444,-103.59572361111097,4
16015,16,michoaca¡n,coalcoma¡n de va¡zquez pallares,18.717241412239144,-103.08992025606317,197
16016,16,michoaca¡n,coeneo,19.742609741666662,-101.63121817857142,140
16017,16,michoaca¡n,contepec,19.87906296296299,-100.10478703703684,3
16019,16,michoaca¡n,cotija,19.749088988095245,-102.72832896825396,28
16020,16,michoaca¡n,cuitzeo,20.0158667,-101.069086,1
16021,16,michoaca¡n,charapan,19.665871324102564,-102.20229295726502,65
16022,16,michoaca¡n,charo,19.667888603133907,-100.99792702991454,78
16023,16,michoaca¡n,chavinda,19.98841666666667,-102.47809722222222,1
16024,16,michoaca¡n,chera¡n,19.74252001721798,-102.00863838507209,131
16025,16,michoaca¡n,chilchota,19.822052096833332,-102.07367782944443,200
16026,16,michoaca¡n,chinicuila,18.714916335016834,-103.38122114478111,33
16027,16,michoaca¡n,chuca¡ndiro,19.85699444444445,-101.3652694444445,2
16028,16,michoaca¡n,churintzio,20.0683833,-102.090853,1
16029,16,michoaca¡n,churumuco,18.8431941345679,-101.61801820987657,9
16030,16,michoaca¡n,ecuandureo,20.128881486419743,-102.213363,9
16031,16,michoaca¡n,epitacio huerta,20.12196851851853,-100.33401203703714,6
16032,16,michoaca¡n,erongara­cuaro,19.635039530484327,-101.72194044349476,117
16033,16,michoaca¡n,gabriel zamora,19.258260573835123,-102.04662706451619,31
16034,16,michoaca¡n,hidalgo,19.66846414485313,-100.62970523780331,435
16035,16,michoaca¡n,la huacana,18.959675351559454,-101.79001036744648,114
16036,16,michoaca¡n,huandacareo,20.0148061111111,-101.35073673333339,5
16037,16,michoaca¡n,huaniqueo,19.93535833333332,-101.5121188888888,5
16038,16,michoaca¡n,huetamo,18.699745050617278,-100.96031483950615,9
16039,16,michoaca¡n,huiramba,19.5300812865497,-101.47520248538014,19
16040,16,michoaca¡n,indaparapeo,19.696898809523805,-100.90935952380947,7
16041,16,michoaca¡n,irimbo,19.708764120833333,-100.46887780555556,24
16043,16,michoaca¡n,jacona,19.91084056444446,-102.3434516222222,5
16044,16,michoaca¡n,jima©nez,19.927582100000006,-101.7547722283951,36
16045,16,michoaca¡n,jiquilpan,19.965978244444432,-102.73192220370366,6
16046,16,michoaca¡n,jua¡rez,19.3070458222222,-100.40504983333349,2
16047,16,michoaca¡n,jungapeo,19.47707052592593,-100.52736745061733,18
16048,16,michoaca¡n,lagunillas,19.60816726190476,-101.3945834444445,28
16049,16,michoaca¡n,madero,19.37581924265233,-101.22667075044801,124
16050,16,michoaca¡n,maravata­o,19.858811841520467,-100.42685308187131,57
16051,16,michoaca¡n,marcos castellanos,19.990877794444444,-102.99893836111121,4
16052,16,michoaca¡n,la¡zaro ca¡rdenas,18.172448619444445,-102.34375952777778,4
16053,16,michoaca¡n,morelia,19.660298166848584,-101.24029801945144,794
16054,16,michoaca¡n,morelos,19.968275,-101.45881805555544,4
16056,16,michoaca¡n,nahuatzen,19.638715606794563,-101.87605991766591,139
16057,16,michoaca¡n,nocupa©taro,19.134724294444446,-101.19264172222205,4
16058,16,michoaca¡n,nuevo parangaricutiro,19.41350192478633,-102.18834429487181,26
16059,16,michoaca¡n,nuevo urecho,19.144980078730164,-101.83387397142862,35
16061,16,michoaca¡n,ocampo,19.576718856481484,-100.34133465669512,156
16062,16,michoaca¡n,pajacuara¡n,20.10731354166665,-102.55393923611106,8
16063,16,michoaca¡n,paninda­cuaro,19.95442673611111,-101.71442845833324,8
16064,16,michoaca¡n,para¡cuaro,19.209777072222224,-102.22820636111125,4
16065,16,michoaca¡n,paracho,19.64848556263693,-102.07489186071987,284
16066,16,michoaca¡n,pa¡tzcuaro,19.496880685583434,-101.61138266387894,279
16068,16,michoaca¡n,periba¡n,19.4721049769392,-102.42272562473796,53
16070,16,michoaca¡n,pura©pero,19.88718941007753,-102.02887693023246,43
16071,16,michoaca¡n,purua¡ndiro,20.079852400000004,-101.52658546969691,22
16072,16,michoaca¡n,quera©ndaro,19.72732260454545,-100.8285737222222,22
16073,16,michoaca¡n,quiroga,19.721176444155844,-101.54568600432899,77
16074,16,michoaca¡n,cojumatla¡n de ra©gules,20.137580555555555,-102.92597500000001,1
16075,16,michoaca¡n,los reyes,19.66260573411306,-102.39650762703052,171
16077,16,michoaca¡n,san lucas,18.538615977777773,-100.7337096944445,4
16079,16,michoaca¡n,salvador escalante,19.41079819017921,-101.63877994265233,155
16080,16,michoaca¡n,senguio,19.73288824424603,-100.320956843254,56
16081,16,michoaca¡n,susupuato,19.27218555555553,-100.37321055555563,5
16082,16,michoaca¡n,taca¡mbaro,19.251938866581195,-101.46250524401712,130
16083,16,michoaca¡n,tanca­taro,19.34829523722944,-102.33313944588741,77
16084,16,michoaca¡n,tangamandapio,19.84023137438596,-102.44878727251462,95
16085,16,michoaca¡n,tanganca­cuaro,19.841516049753093,-102.2598212765432,90
16087,16,michoaca¡n,taretan,19.34670904415954,-101.91184252991457,39
16088,16,michoaca¡n,tara­mbaro,19.77786916666667,-101.13339162222215,10
16089,16,michoaca¡n,tepalcatepec,19.024249305555543,-102.9784166666667,4
16090,16,michoaca¡n,tingambato,19.54774101851852,-101.83009500000001,90
16091,16,michoaca¡n,tinga¼inda­n,19.767780217886173,-102.46570418970195,41
16092,16,michoaca¡n,tiquicheo de nicola¡s romero,19.170143522222222,-100.84049233333333,3
16093,16,michoaca¡n,tlalpujahua,19.766578943669245,-100.21020109560726,43
16095,16,michoaca¡n,tocumbo,19.671130077650066,-102.51857562324395,87
16096,16,michoaca¡n,tumbiscata­o,18.509306542129632,-102.52562617361112,48
16097,16,michoaca¡n,turicato,19.01958655878136,-101.52444417204302,31
16098,16,michoaca¡n,tuxpan,19.579517390277783,-100.46022163541666,96
16099,16,michoaca¡n,tuzantla,19.320948480808063,-100.61551763636345,11
16100,16,michoaca¡n,tzintzuntzan,19.60621865151515,-101.57769039826837,77
16101,16,michoaca¡n,tzitzio,19.500434673809526,-100.94918115476183,56
16102,16,michoaca¡n,uruapan,19.43852176466802,-102.05757988668698,656
16103,16,michoaca¡n,venustiano carranza,20.1181416666667,-102.611288888889,1
16104,16,michoaca¡n,villamar,19.996185000000004,-102.58982722222247,5
16107,16,michoaca¡n,zacapu,19.776985992682924,-101.81788920054197,164
16108,16,michoaca¡n,zamora,19.968541666666667,-102.24925,2
16109,16,michoaca¡n,zina¡paro,20.1432111111111,-102.02739907407401,3
16110,16,michoaca¡n,zinapa©cuaro,19.844788114102567,-100.76539166132476,104
16111,16,michoaca¡n,ziracuaretiro,19.425281436585365,-101.92758437579045,123
16112,16,michoaca¡n,zita¡cuaro,19.459729689694043,-100.34817553864738,138
17001,17,morelos,amacuzac,18.57468814962963,-99.41717796148149,15
17002,17,morelos,atlatlahucan,18.98050069444444,-98.870484375,8
17004,17,morelos,ayala,18.73704083993994,-99.0300957963964,37
17005,17,morelos,coatla¡n del ra­o,18.738099439999996,-99.43741720444446,5
17006,17,morelos,cuautla,18.832955555555554,-99.01442916666667,4
17007,17,morelos,cuernavaca,18.98145770480769,-99.25308209107908,208
17008,17,morelos,emiliano zapata,18.830024166666675,-99.15842194444446,10
17009,17,morelos,huitzilac,19.069312738908803,-99.25364459872561,558
17010,17,morelos,jantetelco,18.7058416666667,-98.7497472222222,1
17011,17,morelos,jiutepec,18.866923412169324,-99.13487909947091,21
17012,17,morelos,jojutla,18.573708567592586,-99.18531689537038,12
17013,17,morelos,jonacatepec de leandro valle,18.640205555555553,-98.76608333333333,1
17014,17,morelos,mazatepec,18.668565277777798,-99.37401666666666,2
17015,17,morelos,miacatla¡n,18.831605161111117,-99.34789563730159,14
17016,17,morelos,ocuituco,18.9019444444444,-98.7823333333333,1
17017,17,morelos,puente de ixtla,18.620038888888896,-99.31088889259259,18
17018,17,morelos,temixco,18.8173496288889,-99.28967648592594,15
17019,17,morelos,tepalcingo,18.5444597222222,-98.9193666666667,2
17020,17,morelos,tepoztla¡n,18.971239178939584,-99.13512301432193,526
17021,17,morelos,tetecala,18.72683888888889,-99.41736851851853,6
17022,17,morelos,tetela del volca¡n,18.938534073703696,-98.70193870296298,30
17023,17,morelos,tlalnepantla,19.047261901476787,-99.00565393867792,158
17024,17,morelos,tlaltizapa¡n de zapata,18.69414074074074,-99.09281203703704,12
17025,17,morelos,tlaquiltenango,18.50741686547619,-99.10630694285715,28
17026,17,morelos,tlayacapan,18.95939505802468,-98.9946512308642,9
17027,17,morelos,totolapan,19.004244797222206,-98.92300486388889,8
17028,17,morelos,xochitepec,18.73879047671958,-99.23048200793652,21
17029,17,morelos,yautepec,18.873713758785527,-99.09095536162792,86
17030,17,morelos,yecapixtla,18.92617055555556,-98.82798500000003,5
17031,17,morelos,zacatepec,18.62410786296296,-99.23452777407408,6
17034,17,morelos,coatetelco,18.75533611111111,-99.336925,1
17035,17,morelos,xoxocotla,18.668032464583327,-99.2248218736111,16
17036,17,morelos,hueyapan,18.8853027777778,-98.70245,1
17123,17,morelos,emiliano zapata,18.8273,-99.1544277777778,1
18001,18,nayarit,acaponeta,22.425583333716478,-105.21729742528731,29
18002,18,nayarit,ahuacatla¡n,21.04670110444446,-104.5193711555554,5
18003,18,nayarit,amatla¡n de caa±as,20.912038692857134,-104.38723669841279,14
18004,18,nayarit,compostela,21.17868722285715,-104.96920196507938,35
18005,18,nayarit,huajicori,22.81433354632479,-105.23587342905984,65
18006,18,nayarit,ixtla¡n del ra­o,20.997666043827156,-104.3741652345679,18
18007,18,nayarit,jala,21.159677490613028,-104.41515718007669,58
18008,18,nayarit,xalisco,21.40615481314815,-104.90021341851859,60
18009,18,nayarit,del nayar,22.20483940625349,-104.62855744221108,199
18010,18,nayarit,rosamorada,22.174779761904762,-105.13617261904764,14
18012,18,nayarit,san blas,21.511021666666682,-105.1615555555554,5
18013,18,nayarit,san pedro lagunillas,21.265069673379628,-104.73979515509262,48
18014,18,nayarit,santa mara­a del oro,21.289565684133915,-104.64067775303252,229
18015,18,nayarit,santiago ixcuintla,21.91768541944445,-105.30587355555575,4
18016,18,nayarit,tecuala,22.28102639444445,-105.2956430555555,2
18017,18,nayarit,tepic,21.508319668160095,-104.85304409737158,186
18018,18,nayarit,tuxpan,21.914924540740742,-105.27950092592579,6
18019,18,nayarit,la yesca,21.746003986559142,-104.20115019593788,186
18020,18,nayarit,baha­a de banderas,20.88092916666665,-105.33955069444426,4
19001,19,nuevo lea³n,abasolo,25.9220527777778,-100.430733333333,1
19004,19,nuevo lea³n,allende,25.30558194444445,-100.081698611111,2
19007,19,nuevo lea³n,aramberri,24.240147829410756,-99.8369461365611,39
19008,19,nuevo lea³n,bustamante,26.534012037037048,-100.55500972222217,6
19010,19,nuevo lea³n,el carmen,25.87280277777778,-100.40504722222222,1
19014,19,nuevo lea³n,doctor arroyo,23.70579292671453,-100.30487695426223,33
19017,19,nuevo lea³n,galeana,24.883486623910546,-100.26335214020035,134
19018,19,nuevo lea³n,garca­a,25.748849027777776,-100.67214993055558,40
19019,19,nuevo lea³n,san pedro garza garca­a,25.687227033095454,-100.40739675445819,6
19024,19,nuevo lea³n,general zaragoza,23.91632252526326,-99.78366155254177,40
19026,19,nuevo lea³n,guadalupe,25.630089816231067,-100.229106477171,3
19028,19,nuevo lea³n,higueras,26.0577777777778,-99.9376416666667,1
19030,19,nuevo lea³n,iturbide,24.694490186493613,-99.87457481515064,15
19032,19,nuevo lea³n,lampazos de naranjo,26.9081381930263,-100.4132097860375,2
19033,19,nuevo lea³n,linares,24.723482398438765,-99.79812685512206,8
19037,19,nuevo lea³n,mina,26.292348148148147,-100.61512638888887,6
19038,19,nuevo lea³n,montemorelos,25.09782817521499,-99.99831428430835,7
19039,19,nuevo lea³n,monterrey,25.729672569444453,-100.36852083333333,8
19042,19,nuevo lea³n,los ramones,25.6928055555556,-99.695,1
19043,19,nuevo lea³n,rayones,25.104717810706752,-100.16075767910218,17
19045,19,nuevo lea³n,salinas victoria,26.213727409629644,-100.29440797037039,15
19046,19,nuevo lea³n,san nicola¡s de los garza,25.757991666666666,-100.32788333333333,1
19047,19,nuevo lea³n,hidalgo,26.0781972222222,-100.456808333333,1
19048,19,nuevo lea³n,santa catarina,25.610311409920637,-100.4609518055556,28
19049,19,nuevo lea³n,santiago,25.345500293063633,-100.23537298485964,49
19051,19,nuevo lea³n,villaldama,26.43163777777778,-100.43138166666661,5
20001,20,oaxaca,abejones,17.493,-96.64385,1
20002,20,oaxaca,acatla¡n de pa©rez figueroa,18.4628493125,-96.55382048055556,8
20003,20,oaxaca,asuncia³n cacalotepec,17.043258333333338,-95.92168750000002,4
20005,20,oaxaca,asuncia³n ixtaltepec,16.768023333333332,-94.8659161111111,5
20006,20,oaxaca,asuncia³n nochixtla¡n,17.36360777333333,-97.19456916888889,10
20008,20,oaxaca,asuncia³n tlacolulita,16.155324999999998,-95.76127777777778,1
20009,20,oaxaca,ayotzintepec,17.69976018518521,-96.1662712962963,3
20012,20,oaxaca,candelaria loxicha,15.959471468686864,-96.53433383030303,11
20015,20,oaxaca,coatecas altas,16.534194444444452,-96.6646527777778,2
20016,20,oaxaca,coicoya¡n de las flores,17.2699722222222,-98.2812222222222,1
20017,20,oaxaca,la compaa±a­a,16.583963887037033,-96.90197545740743,6
20019,20,oaxaca,concepcia³n pa¡palo,17.859980555555566,-96.81763055555554,6
20020,20,oaxaca,constancia del rosario,17.055210317460315,-97.99415277777777,7
20021,20,oaxaca,cosolapa,18.5861034611111,-96.6587173638889,4
20023,20,oaxaca,cuila¡pam de guerrero,16.913889583333336,-96.77939861111113,8
20024,20,oaxaca,cuyamecalco villa de zaragoza,17.97064722222223,-96.84228935185183,6
20026,20,oaxaca,chalcatongo de hidalgo,16.975114999999995,-97.59789555555555,5
20027,20,oaxaca,chiquihuitla¡n de benito jua¡rez,18.016425,-96.7401722222222,1
20028,20,oaxaca,heroica ciudad de ejutla de crespo,16.591701111111117,-96.71148444444447,5
20031,20,oaxaca,tamazula¡pam del espa­ritu santo,17.066788872222222,-96.0177639,2
20035,20,oaxaca,guelatao de jua¡rez,17.3079555555556,-96.4897083333334,1
20036,20,oaxaca,guevea de humboldt,16.87735416666665,-95.3777055388889,2
20037,20,oaxaca,mesones hidalgo,16.93121444444442,-98.02272333333335,5
20038,20,oaxaca,villa hidalgo,17.1725,-96.1413888888889,1
20039,20,oaxaca,heroica ciudad de huajuapan de lea³n,17.84806526666665,-97.87330832222224,2
20040,20,oaxaca,huautepec,18.086517599999997,-96.78406203333333,3
20041,20,oaxaca,huautla de jima©nez,18.09363889074073,-96.81145232037038,6
20042,20,oaxaca,ixtla¡n de jua¡rez,17.38286795555555,-96.42026880769231,13
20043,20,oaxaca,heroica ciudad de juchita¡n de zaragoza,16.5659777777778,-94.90204166666665,2
20045,20,oaxaca,magdalena apasco,17.24375,-96.76305555555555,2
20046,20,oaxaca,magdalena jaltepec,17.166932988888888,-97.29608541111111,8
20048,20,oaxaca,magdalena mixtepec,16.875762037037035,-96.93374999999999,3
20050,20,oaxaca,magdalena pea±asco,17.2108333333333,-97.5638888888889,1
20052,20,oaxaca,magdalena tequisistla¡n,16.343563888888887,-95.5586142361111,8
20057,20,oaxaca,mata­as romero avendaa±o,17.2830638888889,-94.9370805555556,1
20058,20,oaxaca,mazatla¡n villa de flores,17.97617704,-96.89598610888888,15
20059,20,oaxaca,miahuatla¡n de porfirio da­az,16.3429072580645,-96.6057791218638,31
